sample,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
529,0.74981,3655.5,4463.2,8.831,26.412,42.228,2710.3,74.715,120.4,0.30829,80.2,49.655,2640.3,24.155,50.54,3102.2,22.158,67.92,271.27,345.13,94.337,77.324,32.648,8.748,26.524,6.7341,18.666,1.7076,33.68,13.629,23.977,1.1012,18.264,2.3247,4.82,2.3041,0.017642,0.8222,0.095806,53.199,44.061,63.498,53.982,73.613,58.125,23.163,36.364,37.084,47.784,59.017,41.428,19.82
530,0.74903,3659.2,4472.7,8.9636,26.954,42.214,2709.4,75.475,120.38,0.31032,79.963,49.305,2638.8,24.441,49.954,3102.0,23.005,67.862,269.61,345.24,94.49,77.373,32.648,8.748,26.524,6.7341,18.666,1.7076,33.68,13.629,23.977,1.1012,18.264,2.3247,4.82,2.3041,0.017642,0.8222,0.095806,53.199,44.061,63.434,53.868,73.69,59.477,23.201,36.117,36.054,46.429,59.27,41.294,17.826
531,0.72939,3733.3,4485.1,8.895,27.1,42.367,2711.5,75.153,120.41,0.29852,80.134,51.069,2641.3,23.175,49.532,3104.1,23.301,67.861,269.18,345.48,94.374,77.642,32.971,8.8971,26.076,6.953,18.578,1.6849,33.822,13.868,23.89,1.3103,18.196,2.3668,4.8917,2.3111,0.015154,0.83345,0.099493,52.797,43.524,63.422,53.503,71.666,60.263,23.328,35.167,41.246,45.45,58.884,41.391,17.093
532,0.73065,3712.4,4466.8,8.8445,26.834,42.219,2712.1,75.012,120.41,0.29762,80.22,49.369,2642.7,22.589,50.723,3104.4,22.091,67.856,269.66,345.22,94.273,77.42,32.971,8.8971,26.076,6.953,18.578,1.6849,33.822,13.868,23.89,1.3103,18.196,2.3668,4.8917,2.3111,0.015154,0.83345,0.099493,52.797,43.524,63.782,53.722,71.542,58.699,23.683,35.277,36.243,48.207,58.711,42.099,19.968
533,0.6917,3610.4,4482.8,8.8691,26.734,42.61,2706.8,75.482,120.35,0.32563,79.915,49.661,2636.3,25.29,49.209,3100.5,23.825,67.854,268.58,345.08,94.558,77.07,32.473,8.7912,26.651,6.8644,18.84,1.7416,33.491,13.777,23.897,1.024,18.185,2.3607,4.8215,2.2526,0.015154,0.83345,0.099493,52.797,43.524,63.653,53.773,67.96,58.003,22.968,38.159,37.101,44.703,58.681,41.016,15.888
534,0.69166,3633.2,4484.7,8.7005,27.303,42.281,2707.6,74.84,120.39,0.3224,79.873,50.222,2636.5,26.445,49.475,3098.8,22.624,67.78,268.21,345.67,94.626,77.379,32.473,8.7912,26.651,6.8644,18.84,1.7416,33.491,13.777,23.897,1.024,18.185,2.3607,4.8215,2.2526,0.015154,0.83345,0.099493,52.797,43.524,63.261,53.751,67.964,59.396,23.714,38.553,38.754,45.32,58.592,40.95,18.735
535,0.73379,3654.7,4485.5,9.0246,26.869,42.18,2709.6,74.483,120.38,0.31558,80.059,50.96,2639.1,23.059,52.23,3102.3,23.052,67.74,267.0,344.44,94.57,77.646,32.315,8.7586,26.274,6.906,18.77,1.7229,33.096,13.72,23.946,1.1401,18.432,2.3217,4.8331,2.2937,0.015154,0.83345,0.099493,52.797,43.524,63.642,53.108,72.206,57.161,23.136,36.944,40.924,51.695,58.578,41.118,17.694
536,0.7341,3685.8,4470.7,8.7795,26.775,41.761,2712.3,74.442,120.4,0.31461,80.188,49.415,2642.3,24.18,46.806,3104.3,23.466,67.759,270.05,344.61,94.37,77.251,32.315,8.7586,26.274,6.906,18.77,1.7229,33.096,13.72,23.946,1.1401,18.432,2.3217,4.8331,2.2937,0.032783,0.80982,0.10275,54.347,43.478,63.109,53.285,72.176,59.724,23.227,37.063,36.378,39.141,58.455,41.426,16.731
537,0.74607,3675.2,4461.3,8.8945,27.268,42.428,2712.1,74.795,120.4,0.30603,80.048,49.936,2642.4,24.124,52.579,3104.3,22.879,67.782,267.64,345.39,94.706,77.34,32.778,8.8598,26.069,6.978,18.346,1.6578,33.569,13.665,23.594,1.1406,18.467,2.349,4.8934,2.3296,0.032783,0.80982,0.10275,54.347,43.478,62.923,53.566,73.578,57.615,23.601,36.46,37.911,52.502,58.665,41.767,18.125
538,0.74616,3680.2,4459.0,8.9057,26.607,42.592,2713.2,75.505,120.43,0.30819,80.175,51.014,2643.7,26.283,49.363,3106.1,22.662,67.793,267.39,345.07,94.414,77.62,32.778,8.8598,26.069,6.978,18.346,1.6578,33.569,13.665,23.594,1.1406,18.467,2.349,4.8934,2.3296,0.032783,0.80982,0.10275,54.347,43.478,62.837,53.593,73.569,58.908,23.309,36.197,41.083,45.061,58.681,41.857,18.607
539,0.69485,3616.7,4498.2,8.8366,26.986,41.965,2712.7,75.241,120.38,0.29898,79.968,48.175,2642.0,24.496,51.86,3106.0,23.636,67.804,267.76,345.03,94.7,77.411,32.333,9.0283,26.594,6.7225,18.061,1.6987,33.363,13.904,23.876,1.3416,18.057,2.3327,4.8958,2.3154,0.032783,0.80982,0.10275,54.347,43.478,63.241,54.202,69.08,57.816,23.205,35.655,32.729,50.839,58.643,40.323,16.322
540,0.69771,3651.0,4540.2,8.9051,26.745,42.635,2712.0,74.263,120.39,0.30205,79.868,47.901,2642.2,25.785,50.478,3104.1,23.033,67.763,266.69,345.32,94.526,76.851,32.333,9.0283,26.594,6.7225,18.061,1.6987,33.363,13.904,23.876,1.3416,18.057,2.3327,4.8958,2.3154,0.032783,0.80982,0.10275,54.347,43.478,62.65,53.699,68.799,58.938,23.4,35.28,31.922,47.64,58.735,40.692,17.796
541,0.73802,3706.5,4551.1,8.8297,26.543,42.484,2712.8,75.315,120.41,0.32377,79.75,50.289,2642.5,25.227,48.867,3105.7,21.94,67.689,267.25,344.96,94.635,77.106,32.505,8.8503,26.374,6.9306,18.647,1.7078,33.39,13.939,23.925,1.3471,18.498,2.2996,4.8633,2.2587,0.0099393,0.81288,0.10224,54.348,43.578,63.968,54.364,72.537,59.77,23.025,38.989,38.951,43.913,58.057,41.528,20.403
542,0.73963,3743.4,4537.6,8.9619,26.777,42.309,2715.2,74.593,120.41,0.32533,79.915,50.192,2645.4,24.804,49.826,3107.7,24.084,67.628,264.89,344.56,94.392,77.78,32.505,8.8503,26.374,6.9306,18.647,1.7078,33.39,13.939,23.925,1.3471,18.498,2.2996,4.8633,2.2587,0.0099393,0.81288,0.10224,54.348,43.578,63.333,54.526,72.379,57.891,23.246,38.799,38.665,46.131,57.996,41.153,15.27
543,0.71708,3665.4,4506.1,8.9205,26.962,42.134,2715.0,74.78,120.4,0.33116,80.116,49.57,2644.3,24.268,49.676,3108.9,22.825,67.635,266.2,344.02,94.417,77.594,32.066,8.8998,26.422,6.8028,18.516,1.7171,33.235,13.753,24.28,1.1842,17.996,2.3596,4.7935,2.3463,0.0099393,0.81288,0.10224,54.348,43.578,62.902,53.535,70.862,59.035,23.195,39.166,36.834,45.784,57.605,41.046,18.251
544,0.71903,3653.3,4490.7,8.9786,27.063,42.32,2715.2,75.497,120.4,0.33311,80.203,50.179,2644.5,24.109,50.495,3109.2,22.041,67.67,263.23,344.16,94.61,77.783,32.066,8.8998,26.422,6.8028,18.516,1.7171,33.235,13.753,24.28,1.1842,17.996,2.3596,4.7935,2.3463,0.0099393,0.81288,0.10224,54.348,43.578,63.111,53.719,70.671,57.398,23.203,38.928,38.628,47.68,57.594,41.331,20.09
545,0.75823,3695.4,4509.3,8.8223,26.997,42.343,2716.2,75.513,120.4,0.31128,80.153,50.139,2644.8,23.936,50.703,3110.8,24.15,67.705,262.03,344.01,94.475,77.447,31.956,8.8868,26.043,6.9391,18.268,1.7136,33.259,13.752,24.436,1.2677,18.006,2.2995,4.8937,2.3131,0.0099393,0.81288,0.10224,54.348,43.578,63.52,53.852,74.967,59.496,22.8,36.635,38.51,48.16,57.423,40.98,15.096
546,0.75986,3699.2,4489.5,8.8179,27.122,42.508,2716.1,74.971,120.41,0.3158,80.132,50.537,2645.7,25.339,49.626,3110.0,23.343,67.685,262.95,343.84,94.455,77.566,31.956,8.8868,26.043,6.9391,18.268,1.7136,33.259,13.752,24.436,1.2677,18.006,2.2995,4.8937,2.3131,0.030983,0.80051,0.11359,53.498,43.905,63.454,54.089,74.807,58.235,23.22,36.083,39.681,45.669,57.101,41.748,16.997
547,0.77274,3655.9,4557.9,8.7991,27.009,42.364,2717.2,75.352,120.37,0.30937,80.161,50.387,2646.9,25.949,50.145,3110.6,22.372,67.679,260.63,344.0,94.451,77.384,31.789,8.9715,26.277,7.0019,18.736,1.6986,32.978,13.794,23.909,1.2339,18.032,2.2848,4.8617,2.2605,0.030983,0.80051,0.11359,53.498,43.905,63.014,53.943,75.992,57.448,23.232,36.756,39.238,46.869,57.048,40.856,19.313
548,0.77546,3647.3,4510.7,8.7852,26.909,42.557,2716.1,74.866,120.41,0.31423,79.934,48.665,2645.5,25.535,50.282,3109.5,22.814,67.644,259.86,344.37,94.498,77.292,31.789,8.9715,26.277,7.0019,18.736,1.6986,32.978,13.794,23.909,1.2339,18.032,2.2848,4.8617,2.2605,0.030983,0.80051,0.11359,53.498,43.905,63.163,54.508,75.725,57.822,23.56,36.164,34.172,47.187,56.861,41.404,18.28
549,0.79156,3631.6,4470.3,8.8831,27.147,42.1,2715.3,75.388,120.37,0.31675,79.805,50.22,2644.0,23.168,49.211,3108.4,22.422,67.532,262.71,344.3,94.637,77.271,32.417,8.9011,26.426,6.8078,17.947,1.7169,33.828,13.667,24.444,1.139,18.013,2.3354,4.7787,2.4256,0.030983,0.80051,0.11359,53.498,43.905,62.799,53.888,77.959,57.107,23.312,36.897,38.748,44.708,56.354,40.519,19.234
550,0.79219,3628.7,4512.3,9.0606,26.82,42.501,2717.5,75.367,120.39,0.31466,79.866,50.012,2647.1,24.053,49.166,3108.7,23.05,67.459,261.13,344.38,94.642,77.498,32.417,8.9011,26.426,6.8078,17.947,1.7169,33.828,13.667,24.444,1.139,18.013,2.3354,4.7787,2.4256,0.030983,0.80051,0.11359,53.498,43.905,62.848,53.385,77.898,55.862,23.472,37.153,38.136,44.604,56.246,41.356,17.731
551,0.73269,3695.3,4579.5,8.8725,27.324,42.35,2719.2,75.294,120.37,0.29971,80.051,49.754,2649.1,24.648,49.284,3112.4,23.426,67.464,257.42,344.79,94.459,77.421,32.461,8.876,26.171,6.7415,18.485,1.704,33.416,13.791,24.1,1.3287,18.801,2.298,4.8168,2.3151,0.0021801,0.82176,0.096023,53.721,44.589,63.385,54.59,71.987,56.721,23.448,35.436,37.377,44.877,55.957,41.117,16.83
552,0.7335,3678.2,4581.6,8.7352,26.782,42.455,2718.0,75.333,120.42,0.29922,80.047,48.855,2648.4,24.776,49.85,3112.9,23.577,67.459,258.29,344.39,94.473,77.353,32.461,8.876,26.171,6.7415,18.485,1.704,33.416,13.791,24.1,1.3287,18.801,2.298,4.8168,2.3151,0.0021801,0.82176,0.096023,53.721,44.589,63.678,54.565,71.907,58.334,23.148,35.496,34.731,46.187,55.468,41.813,16.473
553,0.72661,3680.7,4501.2,8.868,26.81,42.529,2717.3,75.789,120.39,0.31117,80.159,51.921,2647.8,25.926,50.245,3112.0,22.566,67.441,257.47,343.79,94.345,77.459,32.43,8.8803,26.745,6.9429,19.001,1.7056,33.325,13.928,24.309,1.328,18.691,2.3015,4.7991,2.2169,0.0021801,0.82176,0.096023,53.721,44.589,64.317,54.304,71.229,56.907,22.933,37.212,43.753,47.1,55.13,40.557,18.849
554,0.72542,3716.4,4488.0,8.8144,26.563,42.045,2715.6,75.834,120.41,0.31075,80.101,49.431,2644.5,23.52,48.549,3109.4,23.576,67.421,254.1,344.13,94.452,77.415,32.43,8.8803,26.745,6.9429,19.001,1.7056,33.325,13.928,24.309,1.328,18.691,2.3015,4.7991,2.2169,0.0021801,0.82176,0.096023,53.721,44.589,63.704,54.462,71.347,57.062,23.03,37.263,36.426,43.177,55.021,41.981,16.451
555,0.72352,3698.1,4451.4,8.865,27.037,42.11,2711.7,75.085,120.38,0.32996,80.009,48.216,2641.3,24.48,49.935,3104.7,22.331,67.41,253.17,343.53,94.487,77.078,32.684,8.7952,26.277,6.7903,18.62,1.6601,33.358,13.757,24.207,1.3635,18.507,2.3657,4.8616,2.3721,0.0021801,0.82176,0.096023,53.721,44.589,62.29,53.638,71.594,56.457,23.149,38.634,32.849,46.383,54.693,40.753,19.437
556,0.72571,3672.2,4481.6,8.7994,26.822,42.469,2706.8,75.729,120.39,0.32731,79.79,49.72,2636.1,24.292,50.773,3101.0,21.79,67.327,255.66,343.0,94.804,76.963,32.684,8.7952,26.277,6.7903,18.62,1.6601,33.358,13.757,24.207,1.3635,18.507,2.3657,4.8616,2.3721,0.028123,0.82625,0.096405,54.318,43.919,62.734,53.276,71.378,56.41,22.813,38.958,37.277,48.323,54.568,41.861,20.754
557,0.69936,3708.9,4494.2,8.7171,26.609,42.109,2703.4,75.298,120.37,0.30777,79.679,49.568,2632.9,25.395,49.257,3097.9,22.573,67.249,252.61,342.72,94.689,76.878,32.111,8.6119,26.552,6.9283,18.693,1.7278,33.357,13.697,24.43,1.3343,18.013,2.2876,4.8255,2.3289,0.028123,0.82625,0.096405,54.318,43.919,63.457,54.054,68.386,57.942,22.55,36.8,36.83,44.814,54.657,40.427,18.933
558,0.69821,3678.4,4517.3,8.7074,26.761,42.177,2703.2,76.088,120.39,0.30896,79.78,50.152,2632.7,23.7,50.759,3098.4,23.984,67.163,253.04,342.51,94.666,77.246,32.111,8.6119,26.552,6.9283,18.693,1.7278,33.357,13.697,24.43,1.3343,18.013,2.2876,4.8255,2.3289,0.028123,0.82625,0.096405,54.318,43.919,63.981,53.777,68.499,59.171,22.579,36.654,38.548,48.29,54.441,40.31,15.579
559,0.7485,3672.6,4485.0,8.717,26.594,42.196,2707.3,75.588,120.41,0.30191,80.166,49.812,2636.3,25.513,51.57,3100.8,24.351,67.181,251.95,341.56,94.598,77.381,31.842,8.8927,26.18,6.9994,18.606,1.6979,33.33,13.809,24.581,1.3091,18.703,2.3333,4.8296,2.2889,0.028123,0.82625,0.096405,54.318,43.919,62.892,54.006,74.027,58.064,22.554,35.776,37.546,50.168,54.355,40.807,14.69
560,0.74802,3698.2,4531.3,8.7181,26.488,41.926,2707.4,75.155,120.41,0.30314,80.3,51.336,2637.1,25.278,50.169,3102.7,21.378,67.245,252.76,341.79,94.759,77.487,31.842,8.8927,26.18,6.9994,18.606,1.6979,33.33,13.809,24.581,1.3091,18.703,2.3333,4.8296,2.2889,0.028123,0.82625,0.096405,54.318,43.919,62.452,53.451,74.074,58.117,22.464,35.627,42.03,46.926,54.094,40.871,21.721
561,0.77793,3653.0,4521.5,8.7366,26.848,42.118,2705.6,75.511,120.4,0.3111,80.16,50.722,2634.9,25.158,52.333,3101.8,22.459,67.301,250.79,341.74,94.613,77.154,32.093,8.9172,26.662,6.9729,18.815,1.72,33.07,13.699,24.296,1.4099,18.445,2.3483,4.8859,2.3091,0.0038195,0.81583,0.10489,54.181,44.071,62.528,53.805,76.675,56.728,22.425,37.535,40.223,51.934,54.174,40.591,19.184
562,0.77984,3650.0,4505.2,8.7944,26.854,41.962,2706.6,75.229,120.39,0.31039,80.21,48.577,2635.5,24.827,49.829,3101.9,22.644,67.265,251.27,341.48,94.801,77.588,32.093,8.9172,26.662,6.9729,18.815,1.72,33.07,13.699,24.296,1.4099,18.445,2.3483,4.8859,2.3091,0.0038195,0.81583,0.10489,54.181,44.071,62.579,54.0,76.487,58.874,22.551,37.623,33.913,46.138,53.987,41.286,18.722
563,0.75828,3643.4,4446.3,8.7335,26.641,42.372,2707.5,74.928,120.39,0.29786,80.296,50.709,2636.7,24.281,49.426,3103.0,22.777,67.295,250.6,341.62,94.6,77.547,31.881,9.0652,26.353,6.9417,19.014,1.7057,32.786,13.909,23.906,1.1829,18.422,2.3233,4.9312,2.2819,0.0038195,0.81583,0.10489,54.181,44.071,62.828,54.202,74.283,56.652,22.2,36.104,40.185,45.206,53.901,40.386,18.397
564,0.75651,3642.1,4508.9,8.6232,27.354,41.869,2705.0,75.544,120.39,0.2995,80.044,48.358,2633.6,25.111,51.661,3100.9,24.075,67.281,251.94,341.55,94.827,76.803,31.881,9.0652,26.353,6.9417,19.014,1.7057,32.786,13.909,23.906,1.1829,18.422,2.3233,4.9312,2.2819,0.0038195,0.81583,0.10489,54.181,44.071,62.851,53.452,74.457,58.063,22.632,35.903,33.269,50.377,53.635,40.608,15.38
565,0.7799,3662.4,4476.4,8.7525,27.051,41.697,2702.1,75.103,120.4,0.32277,79.939,51.121,2630.8,23.705,48.856,3097.7,22.678,67.212,248.34,341.48,94.844,76.942,32.344,8.9232,26.435,6.9605,18.53,1.6852,33.07,13.638,24.124,1.114,18.857,2.3307,4.8908,2.251,0.0038195,0.81583,0.10489,54.181,44.071,62.704,53.33,76.601,56.135,22.516,38.665,41.399,43.887,53.816,40.779,18.714
566,0.77842,3666.5,4478.8,8.7616,26.965,42.036,2703.1,75.6,120.41,0.32572,79.966,49.319,2632.5,26.039,50.36,3097.4,22.8,67.124,248.64,341.77,94.841,77.433,32.344,8.9232,26.435,6.9605,18.53,1.6852,33.07,13.638,24.124,1.114,18.857,2.3307,4.8908,2.251,0.010442,0.83613,0.10447,54.082,43.877,62.633,53.301,76.747,56.743,22.727,38.304,36.094,47.367,53.359,40.611,18.405
567,0.73557,3679.9,4524.9,8.8219,26.579,41.981,2706.2,75.747,120.41,0.29207,80.382,50.767,2635.5,26.375,50.541,3100.3,23.053,67.143,248.62,341.21,94.673,77.565,32.235,8.7441,26.311,7.0203,18.977,1.7283,32.864,13.945,23.798,1.2919,18.282,2.3739,4.9218,2.3223,0.010442,0.83613,0.10447,54.082,43.877,62.172,53.939,72.308,57.054,22.758,35.096,40.358,47.786,53.093,40.428,17.773
568,0.73523,3647.2,4492.1,8.6328,26.462,42.051,2705.7,74.557,120.4,0.29352,80.406,50.703,2635.7,26.273,50.79,3101.7,22.431,67.207,246.57,340.6,94.751,77.211,32.235,8.7441,26.311,7.0203,18.977,1.7283,32.864,13.945,23.798,1.2919,18.282,2.3739,4.9218,2.3223,0.010442,0.83613,0.10447,54.082,43.877,62.734,54.332,72.342,60.307,22.176,34.92,40.169,48.361,53.003,40.913,19.259
569,0.74381,3623.3,4465.3,8.7306,26.526,42.095,2702.2,75.181,120.4,0.32626,80.131,50.086,2629.8,27.255,50.079,3099.7,22.783,67.157,246.44,340.66,94.821,77.227,32.2,9.0158,26.042,7.1225,19.012,1.6995,33.065,13.714,23.62,1.1705,18.781,2.3383,4.8698,2.3132,0.010442,0.83613,0.10447,54.082,43.877,62.52,53.557,73.366,55.352,21.728,39.081,38.354,46.717,52.746,40.697,18.438
570,0.7458,3647.6,4513.3,8.9204,26.603,42.044,2703.4,74.944,120.38,0.32726,80.349,50.476,2631.6,25.233,50.579,3098.5,22.96,67.155,245.52,341.0,94.863,77.6,32.2,9.0158,26.042,7.1225,19.012,1.6995,33.065,13.714,23.62,1.1705,18.781,2.3383,4.8698,2.3132,0.010442,0.83613,0.10447,54.082,43.877,62.101,52.984,73.17,56.84,22.163,38.959,39.501,47.873,52.562,40.369,17.983
571,0.74811,3581.1,4446.9,8.7612,26.808,42.358,2703.0,74.979,120.39,0.30039,80.303,50.717,2631.7,24.683,51.656,3099.4,24.369,67.128,245.86,340.18,94.873,77.142,32.192,8.9126,26.363,6.7549,18.863,1.7109,33.227,14.012,23.851,1.4141,18.354,2.3644,4.8044,2.2241,0.025856,0.86345,0.10777,54.643,42.524,62.171,53.655,73.551,59.919,22.092,36.065,40.21,50.367,52.765,40.304,14.665
572,0.74855,3591.9,4453.9,8.7689,26.872,41.984,2703.9,76.014,120.4,0.29614,80.265,49.509,2633.1,25.948,49.836,3098.0,23.277,67.121,246.44,341.09,94.997,76.979,32.192,8.9126,26.363,6.7549,18.863,1.7109,33.227,14.012,23.851,1.4141,18.354,2.3644,4.8044,2.2241,0.025856,0.86345,0.10777,54.643,42.524,61.984,53.571,73.507,57.783,22.595,36.583,36.654,46.154,52.665,39.908,17.274
573,0.74794,3643.4,4464.4,8.7206,26.995,42.162,2701.7,75.138,120.4,0.33444,80.054,51.268,2630.7,24.759,50.03,3097.6,22.577,67.055,247.3,340.94,94.836,77.336,31.585,8.7341,26.049,6.8601,19.129,1.7067,32.576,13.96,24.066,1.2836,18.4,2.3177,4.8505,2.2418,0.025856,0.86345,0.10777,54.643,42.524,64.27,53.783,73.697,56.933,22.466,39.95,41.833,46.603,52.544,41.139,18.936
574,0.75051,3699.8,4451.7,8.7378,26.744,42.51,2702.4,75.355,120.39,0.33488,80.209,50.072,2630.6,23.139,48.311,3097.9,22.695,67.024,245.05,340.58,94.76,77.569,31.585,8.7341,26.049,6.8601,19.129,1.7067,32.576,13.96,24.066,1.2836,18.4,2.3177,4.8505,2.2418,0.025856,0.86345,0.10777,54.643,42.524,63.299,53.936,73.445,58.789,22.042,39.896,38.311,42.624,52.704,40.299,18.636
575,0.81076,3661.7,4440.5,8.837,26.539,42.167,2702.1,75.582,120.43,0.33184,80.338,51.725,2631.6,25.262,48.621,3099.4,22.922,67.058,246.35,340.57,94.599,77.261,31.702,8.8128,26.742,6.8155,18.903,1.6665,33.042,13.798,23.966,1.2538,18.935,2.3659,4.967,2.2823,0.025856,0.86345,0.10777,54.643,42.524,63.101,53.381,79.674,56.03,21.93,39.11,43.175,43.342,52.539,41.568,18.116
576,0.81025,3628.9,4466.6,8.6291,26.978,42.429,2701.0,75.404,120.41,0.33048,80.293,49.9,2629.6,25.278,46.69,3098.6,23.469,67.08,248.37,339.97,94.653,77.372,31.702,8.8128,26.742,6.8155,18.903,1.6665,33.042,13.798,23.966,1.2538,18.935,2.3659,4.967,2.2823,0.0068125,0.86357,0.10401,54.653,43.814,63.665,53.068,79.725,58.959,22.027,39.276,37.807,38.873,53.037,40.813,16.805
577,0.80379,3634.3,4501.6,8.7406,26.769,42.312,2702.3,75.633,120.44,0.31101,80.256,48.185,2631.2,25.432,50.106,3098.7,23.22,67.09,246.94,340.59,94.616,77.489,32.274,8.8601,26.693,6.9004,18.698,1.6825,33.618,13.926,23.817,1.1925,19.07,2.3763,4.8504,2.304,0.0068125,0.86357,0.10401,54.653,43.814,64.007,53.164,79.254,57.744,22.101,37.396,32.759,46.78,53.433,41.503,17.396
578,0.80606,3644.3,4496.0,8.6569,27.004,42.424,2702.5,75.427,120.38,0.31316,80.419,48.664,2631.2,25.548,49.478,3099.2,23.53,67.164,247.53,340.77,94.586,77.377,32.274,8.8601,26.693,6.9004,18.698,1.6825,33.618,13.926,23.817,1.1925,19.07,2.3763,4.8504,2.304,0.0068125,0.86357,0.10401,54.653,43.814,63.835,53.231,79.031,58.162,22.26,37.134,34.169,45.326,53.644,41.115,16.653
579,0.75033,3640.5,4514.4,8.7806,26.885,42.51,2698.6,74.799,120.4,0.32757,80.115,51.172,2627.3,25.91,50.011,3096.4,22.044,67.179,249.79,340.34,94.659,76.922,32.23,8.9143,25.953,6.8955,18.8,1.6937,33.31,13.638,23.923,1.326,18.441,2.3607,4.93,2.2949,0.0068125,0.86357,0.10401,54.653,43.814,63.179,53.51,74.043,56.43,21.897,38.86,41.548,46.559,53.707,40.688,20.23
580,0.75173,3672.1,4500.4,8.9082,27.104,42.295,2698.8,75.566,120.42,0.32724,80.154,50.961,2627.9,26.718,49.617,3096.7,23.614,67.137,248.86,340.49,94.815,77.534,32.23,8.9143,25.953,6.8955,18.8,1.6937,33.31,13.638,23.923,1.326,18.441,2.3607,4.93,2.2949,0.0068125,0.86357,0.10401,54.653,43.814,62.633,53.677,73.905,56.645,22.068,38.9,40.929,45.648,54.058,40.927,16.474
581,0.75455,3672.7,4452.5,8.8138,27.073,42.162,2703.0,74.554,120.4,0.29609,80.512,48.554,2631.7,24.984,49.522,3099.5,22.757,67.215,251.18,340.92,94.529,77.729,32.047,8.8923,26.733,6.8788,18.369,1.707,33.292,13.899,24.304,1.2463,18.615,2.3528,4.8372,2.3105,0.020859,0.85656,0.11366,53.418,43.863,62.651,54.004,74.324,57.934,22.423,34.934,33.845,45.429,54.168,41.167,18.469
582,0.75664,3659.3,4479.4,8.7827,27.005,42.034,2702.7,75.64,120.41,0.29478,80.396,49.971,2630.1,24.999,49.276,3099.2,23.042,67.284,250.13,340.35,94.733,77.088,32.047,8.8923,26.733,6.8788,18.369,1.707,33.292,13.899,24.304,1.2463,18.615,2.3528,4.8372,2.3105,0.020859,0.85656,0.11366,53.418,43.863,62.883,53.682,74.119,58.883,21.894,35.094,38.015,44.859,54.542,40.96,17.829
583,0.77317,3678.1,4495.7,8.792,26.697,42.262,2699.8,74.88,120.41,0.32651,80.133,48.88,2628.3,24.508,49.399,3097.9,23.342,67.294,252.51,340.52,94.666,76.956,32.477,9.1555,26.215,6.8398,18.491,1.7265,33.079,14.056,23.697,1.307,18.6,2.3538,4.8944,2.3661,0.020859,0.85656,0.11366,53.418,43.863,62.699,54.578,76.073,57.208,21.862,38.122,34.805,45.143,54.614,40.733,17.15
584,0.77232,3646.7,4549.4,8.7874,26.791,42.104,2698.2,75.165,120.38,0.32022,79.896,48.636,2626.9,26.231,51.476,3097.5,22.885,67.211,253.6,340.66,94.789,77.078,32.477,9.1555,26.215,6.8398,18.491,1.7265,33.079,14.056,23.697,1.307,18.6,2.3538,4.8944,2.3661,0.020859,0.85656,0.11366,53.418,43.863,63.241,53.935,76.157,58.177,21.982,38.891,34.085,49.95,54.804,40.486,18.257
585,0.73034,3645.5,4523.2,8.8844,26.661,42.334,2701.7,75.01,120.42,0.34077,80.323,49.946,2630.4,26.92,49.647,3099.2,22.782,67.225,254.9,340.48,94.562,77.638,31.743,9.0,26.326,6.7841,18.834,1.6957,32.705,13.689,23.76,1.2416,18.356,2.3486,4.9048,2.4026,0.020859,0.85656,0.11366,53.418,43.863,63.624,54.007,71.97,57.195,21.948,40.811,37.94,45.717,54.979,41.865,18.449
586,0.73023,3676.8,4549.3,8.8059,26.612,42.358,2702.3,75.005,120.4,0.34422,80.457,51.563,2630.4,24.772,50.099,3101.0,24.03,67.312,255.78,339.78,94.647,77.696,31.743,9.0,26.326,6.7841,18.834,1.6957,32.705,13.689,23.76,1.2416,18.356,2.3486,4.9048,2.4026,0.017194,0.86366,0.10648,53.726,44.439,63.085,53.694,71.981,57.819,21.619,40.39,42.699,46.763,55.043,40.446,15.461
587,0.80363,3673.8,4477.0,8.8193,27.315,42.364,2704.3,76.24,120.41,0.30048,80.638,48.774,2632.7,25.824,51.466,3104.5,23.995,67.432,255.34,339.92,94.366,77.506,32.14,8.9166,26.338,6.7217,18.957,1.7138,32.949,14.049,24.168,1.2107,18.433,2.3826,4.8086,2.345,0.017194,0.86366,0.10648,53.726,44.439,63.692,53.736,78.875,58.274,21.746,35.995,34.493,49.926,55.297,42.18,15.527
